pointIndex,mode,runKind,inputName,perturbationPercent,perturbationIndex,engineVersion,stateHash,param.congestionReference,param.congestionWeight,param.corridorBlocksOutOfField,param.corridorWidth,param.edgeFluxMax,param.gapWidth,param.restoreWeight,measurement.advectionShare,measurement.backflowEvents,measurement.bandCells,measurement.bandThreshold,measurement.blockedCellCount,measurement.blockedFrontDensityMax,measurement.blockedFrontDensityMaxCell,measurement.blockedFrontDensityPeak,measurement.blockedFrontDensityPeakCell,measurement.capacityLimitedAmount,measurement.coherenceLength,measurement.coherenceLengthSigma,measurement.completionRatio,measurement.completionStep,measurement.conductanceMin,measurement.conductanceMinCell,measurement.corridorEdgeDensityMax,measurement.corridorEdgeDensityMaxCell,measurement.corridorEdgeDensityMean,measurement.corridorEdgeDensityPeak,measurement.corridorEdgeDensityPeakCell,measurement.densityMax,measurement.densityMaxCell,measurement.densityMaxExSource,measurement.densityMaxExSourceCell,measurement.densityMaxExSourceStep,measurement.densityMaxRatio,measurement.densityMaxStep,measurement.diffusionShare,measurement.fieldEdgeDensityMax,measurement.fieldEdgeDensityMaxCell,measurement.fieldEdgeDensityPeak,measurement.fieldEdgeDensityPeakCell,measurement.fluxLimitedAmount,measurement.fluxLimitedEvents,measurement.gapThroughput.central,measurement.gapThroughput.detour,measurement.guideMagnitudeMax,measurement.injectionBase,measurement.injectionRemainder,measurement.maxStagnation,measurement.meanResidency,measurement.meanSegmentWidth,measurement.occupiedCellsPeak,measurement.outOfField,measurement.outOfFieldByEdge.bottom,measurement.outOfFieldByEdge.left,measurement.outOfFieldByEdge.right,measurement.outOfFieldByEdge.top,measurement.outOfFieldRatio,measurement.outsideCorridorCells,measurement.remainingRatio,measurement.segmentCount,measurement.sigmaProfile,measurement.sinkCellCount,measurement.sourceCellCount,measurement.sourceDensityFinal,measurement.sourceDistance.densityMax,measurement.sourceDistance.densityMaxExSource,measurement.sourceExclusionCellCount,measurement.sourceOutflowAverage,measurement.sourcePositiveScoreDirections,measurement.sourcePositiveScoreDirectionsStep,measurement.throttledEdgeCount,measurement.totalCompleted,measurement.totalInjected,measurement.w0,sensitivityBasisPoints,criterion4Dominated,criterion2MedianTwiceBasisPoints,criterion3Median3TwiceBasisPoints,criterion3Median10TwiceBasisPoints
38,A,basic,straight,,,0.11.0,a04bbfd5,2048,65536,true,8,512,5,0,59,0,"15,17,19,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,5,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,16,21,19,17,15",18,54,629,"33,25",816,"33,23,3470",0,63,6,86,2508,0,"4,32,3",653,"37,22",252,796,"41,22,3375",5028,"4,32",1854,"6,32",110,1,12,41,434,"63,28",512,"63,33,2843",96920,2031,3507596,0,65536,1024,0,0,452,"983040,1114112,1245184,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,327680,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,524288,1376256,1245184,1114112,983040",1299,0,0,0,0,0,0,0,13,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1","278233,303439,340796,344386,243703,250466,252714,259072,252504,255418,257342,260384,256914,244473,264621,258149,257836,252592,251524,250750,250161,259684,250165,256357,250251,257234,253545,248466,251768,255392,252994,250838,66235,349865,364628,354834,360512,363123,355534,361336,357106,358682,357118,361346,365383,354996,372312,357706,362493,356422,366819,357477,365042,353210,363557,349269,356520,356831,356630,450400,422362,364556,324756,281739",5,1,3183,0,2,5,1023.1158333333333,4,3600,1620339,3199711,3686400,1376256,,false,,,
38,A,basic,distributed,,,0.11.0,4553cedf,2048,65536,true,8,512,5,0,38,0,"18,20,22,24,26,27,28,28,30,31,32,33,34,35,36,37,38,39,40,40,40,40,40,40,40,40,40,40,40,40,40,40,10,40,40,40,40,40,40,40,40,40,40,40,40,40,40,39,38,37,36,35,34,33,32,31,30,29,28,22,25,23,21,18",14,54,839,"32,10",1139,"31,7,2779",0,63,6,68,3156,0,"4,32,3",999,"39,2",515,1257,"20,2,3042",4139,"4,32",1445,"20,8",3580,1,3446,62,1170,"63,34",1239,"63,34,3251",16185,1636,1576163,1702572,65536,1024,0,0,1215,"1179648,1310720,1441792,1572864,1703936,1769472,1835008,1835008,1966080,2031616,2097152,2162688,2228224,2293760,2359296,2424832,2490368,2555904,2621440,2621440,2621440,2621440,2621440,2621440,2621440,2621440,2621440,2621440,2621440,2621440,2621440,2621440,327680,2621440,2621440,2621440,2621440,2621440,2621440,2621440,2621440,2621440,2621440,2621440,2621440,2621440,2621440,2555904,2490368,2424832,2359296,2293760,2228224,2162688,2097152,2031616,1966080,1900544,1835008,720896,1638400,1507328,1376256,1179648",2179,0,0,0,0,0,0,0,31,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1","320667,355501,393868,412248,395411,419149,441479,455008,495345,517992,548438,565187,588686,619978,634256,659952,685163,700827,728329,726037,730717,745008,743363,756794,744777,742260,764023,746330,758527,751272,750610,758391,671056,794129,804699,784435,801193,794624,799894,810124,795626,811992,806995,800107,806327,793664,795323,763596,741314,734498,711441,685937,670297,641203,630353,586946,562711,538896,517066,563467,473202,422444,385343,334172",5,1,3103,0,40,5,1023.1380555555555,4,3600,239613,2537934,3686400,1835008,,true,,,
38,A,basic,detour,,,0.11.0,eb9b14e7,2048,65536,true,8,512,5,0,33,0,"18,20,22,24,26,27,28,28,29,29,29,29,29,29,29,29,29,28,28,27,26,24,23,22,21,21,21,21,21,21,21,21,5,21,21,21,21,21,21,21,21,23,24,25,27,28,29,30,30,30,30,30,30,30,30,30,30,29,28,22,25,23,21,18",23,54,1526,"33,5",1852,"31,6,3256",0,63,6,58,3533,0,"4,32,3",1572,"56,13",938,2117,"20,2,2890",4292,"4,32",2356,"19,8",2690,1,2644,67,1590,"63,25",1804,"63,31,3253",119434,3228,0,2937658,65536,1024,0,0,1884,"1179648,1310720,1441792,1572864,1703936,1769472,1835008,1835008,1900544,1900544,1900544,1900544,1900544,1900544,1900544,1900544,1900544,1835008,1835008,1769472,1703936,1572864,1507328,1441792,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,327680,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1507328,1572864,1638400,1769472,1835008,1900544,1966080,1966080,1966080,1966080,1966080,1966080,1966080,1966080,1966080,1966080,1900544,1835008,720896,1638400,1507328,1376256,1179648",1595,0,0,0,0,0,0,0,41,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1","332132,380704,410750,452248,441915,469128,490763,505565,525083,533975,535946,546066,549354,557902,559180,555929,558861,544930,540155,519697,497174,457493,453644,429264,407354,402318,408871,393577,409533,394881,399016,399322,102962,402627,393126,390434,394974,401855,391189,404569,392499,448003,453439,494416,517883,541208,556494,578242,577151,584238,578027,576378,586640,587694,583862,569848,581684,565514,538575,564860,471383,430596,385920,341236",5,1,3226,0,39,5,1023.1038888888888,4,3600,3581178,2165485,3686400,1835008,,true,,,
39,A,basic,straight,,,0.11.0,23645a8f,2048,65536,true,8,512,9,0,56,0,"15,17,19,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,9,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,16,21,19,17,15",18,50,558,"33,26",664,"33,24,2446",0,63,6,85,2553,0,"4,32,3",644,"41,22",291,733,"44,22,3488",5028,"4,32",1854,"6,32",110,1,12,44,370,"63,31",472,"63,26,3445",96602,2028,3742713,0,65536,1024,0,0,489,"983040,1114112,1245184,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,589824,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,524288,1376256,1245184,1114112,983040",1303,0,0,0,0,0,0,0,14,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1","270163,319847,350195,367242,274346,290767,287695,293900,297540,294377,302183,298395,302885,291760,311003,303641,319457,304984,312087,309605,317392,316941,312309,322566,316895,317047,310004,322490,320217,315094,322545,317885,126689,341790,357055,353931,349412,351876,353275,355325,354570,350354,359169,358861,361662,358786,351713,360225,361381,353483,358675,354579,360548,351243,352812,350332,352146,351937,341462,457955,419608,361974,312523,289285",5,1,3158,0,2,5,1023.1227777777777,4,3600,1672496,3148420,3686400,1376256,,false,,,
39,A,basic,distributed,,,0.11.0,c510f186,2048,65536,true,8,512,9,0,38,0,"18,20,22,24,26,27,28,28,30,31,32,33,34,35,36,37,38,39,40,40,40,40,40,40,40,40,40,40,40,40,40,40,14,40,40,40,40,40,40,40,40,40,40,40,40,40,40,39,38,37,36,35,34,33,32,31,30,29,28,22,25,23,21,18",14,50,919,"31,7",1175,"31,4,2815",0,63,6,68,3162,0,"4,32,3",1117,"26,2",521,1263,"19,2,3072",4139,"4,32",1442,"5,31",3156,1,3452,62,1151,"63,32",1260,"63,31,3450",16193,1635,1764494,1690080,65536,1024,0,0,1221,"1179648,1310720,1441792,1572864,1703936,1769472,1835008,1835008,1966080,2031616,2097152,2162688,2228224,2293760,2359296,2424832,2490368,2555904,2621440,2621440,2621440,2621440,2621440,2621440,2621440,2621440,2621440,2621440,2621440,2621440,2621440,2621440,458752,2621440,2621440,2621440,2621440,2621440,2621440,2621440,2621440,2621440,2621440,2621440,2621440,2621440,2621440,2555904,2490368,2424832,2359296,2293760,2228224,2162688,2097152,2031616,1966080,1900544,1835008,720896,1638400,1507328,1376256,1179648",2183,0,0,0,0,0,0,0,31,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1","328758,352153,380561,421919,393999,415610,454602,450417,503829,519634,558334,580226,601110,620916,639705,667977,683529,699976,742676,727319,737304,758410,764623,759567,759614,764794,765349,760950,758163,774574,766839,768736,652822,799045,790021,784958,803006,798085,790304,800757,798084,804356,804837,805355,794096,792697,793574,762690,755646,724986,703496,683869,670741,651115,613673,605074,564812,535230,526465,562613,475269,421687,387937,329848",5,1,3104,0,2,5,1023.1377777777777,4,3600,237122,2530388,3686400,1835008,,true,,,
39,A,basic,detour,,,0.11.0,eb9b14e7,2048,65536,true,8,512,9,0,33,0,"18,20,22,24,26,27,28,28,29,29,29,29,29,29,29,29,29,28,28,27,26,24,23,22,21,21,21,21,21,21,21,21,5,21,21,21,21,21,21,21,21,23,24,25,27,28,29,30,30,30,30,30,30,30,30,30,30,29,28,22,25,23,21,18",23,50,1526,"33,5",1852,"31,6,3256",0,63,6,58,3533,0,"4,32,3",1572,"56,13",938,2117,"20,2,2890",4292,"4,32",2356,"19,8",2690,1,2644,67,1590,"63,25",1804,"63,31,3253",119434,3228,0,2937658,65536,1024,0,0,1884,"1179648,1310720,1441792,1572864,1703936,1769472,1835008,1835008,1900544,1900544,1900544,1900544,1900544,1900544,1900544,1900544,1900544,1835008,1835008,1769472,1703936,1572864,1507328,1441792,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,327680,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1376256,1507328,1572864,1638400,1769472,1835008,1900544,1966080,1966080,1966080,1966080,1966080,1966080,1966080,1966080,1966080,1966080,1900544,1835008,720896,1638400,1507328,1376256,1179648",1595,0,0,0,0,0,0,0,41,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1","332132,380704,410750,452248,441915,469128,490763,505565,525083,533975,535946,546066,549354,557902,559180,555929,558861,544930,540155,519697,497174,457493,453644,429264,407354,402318,408871,393577,409533,394881,399016,399322,102962,402627,393126,390434,394974,401855,391189,404569,392499,448003,453439,494416,517883,541208,556494,578242,577151,584238,578027,576378,586640,587694,583862,569848,581684,565514,538575,564860,471383,430596,385920,341236",5,1,3226,0,39,5,1023.1038888888888,4,3600,3581178,2165485,3686400,1835008,,true,,,
40,A,basic,straight,,,0.11.0,8108cbcd,2048,0,false,2,512,1,0,59,0,"0,0,1,4,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0",515,58,51512,"31,31",51502,"31,31,3600",0,63,6,46,-1,65536,,15663,"31,28",2428,15714,"31,28,3568",51502,"31,31",51502,"31,31",3600,19,3600,41,0,,0,,487929582,274773,1787850,0,65536,1024,0,0,2145,",,65536,87381,262144,589824,589824,589824,589824,589824,589824,589824,589824,589824,589824,589824,589824,589824,589824,589824,589824,589824,589824,589824,589824,589824,589824,589824,589824,589824,589824,589824,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,,,,,",450,0,0,0,0,0,0,0,53,"0,0,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0",",93673,142926,178765,84253,153034,151003,163020,161066,167501,170439,176248,174961,179105,178349,180489,183818,182364,186469,184676,186840,176207,163843,159727,149859,146419,139337,138071,136262,134846,129976,131178,0,20617,26361,29884,32161,33952,38085,37555,41457,42324,45723,43680,47925,47151,50671,53289,53136,52362,54595,52139,52649,51645,51273,49372,50480,49806,48367,31625,54544,30943,,",5,1,18074,28,28,5,1272.5030555555556,4,3600,0,1730200,3686400,589824,,true,,,
40,A,basic,distributed,,,0.11.0,aa0ac4df,2048,0,false,2,512,1,0,68,0,"0,6,9,11,12,13,15,15,16,17,19,20,21,22,23,22,22,22,22,20,19,18,17,16,16,16,16,16,16,16,16,16,6,16,16,16,16,16,16,16,16,16,17,18,20,21,22,23,23,23,24,22,21,20,18,17,16,15,14,8,11,9,7,0",20,58,1352,"31,31",1871,"31,30,1176",0,63,6,83,2646,65536,,1558,"20,8",527,2060,"19,8,1111",5136,"4,32",2060,"19,8",1111,1,3478,32,0,,0,,823420,3594,1013549,2351407,65536,1024,0,0,639,",393216,589824,720896,786432,851968,983040,983040,1048576,1114112,1245184,1310720,1376256,1441792,753664,720896,720896,720896,720896,655360,622592,589824,557056,524288,524288,524288,524288,524288,524288,524288,524288,524288,196608,524288,524288,524288,524288,524288,524288,524288,524288,524288,557056,589824,655360,688128,720896,753664,753664,753664,1572864,1441792,1376256,1310720,1179648,1114112,1048576,983040,917504,262144,720896,589824,458752,",1044,0,0,0,0,0,0,0,16,"0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,0",",112158,155918,174693,138839,165545,203916,223806,240788,265054,305937,330768,353271,383465,425213,449318,478392,510228,534873,557849,579325,614180,647796,665369,677155,677119,687621,689291,682461,694090,681252,684512,620006,597925,596135,601711,606477,610913,606883,620722,620321,627892,623754,611739,572796,548930,535782,507837,496308,472505,457374,420098,408432,380938,345554,328759,309102,282517,267263,273502,197068,170202,126946,",5,1,4103,0,39,5,1046.556111111111,4,3600,0,3071492,3686400,983040,,false,,,
40,A,basic,detour,,,0.11.0,abf0adc0,2048,0,false,2,512,1,0,66,0,"0,6,9,11,12,13,15,15,15,15,16,15,15,15,16,15,15,15,15,13,12,11,10,9,9,9,9,9,9,9,9,9,5,9,9,9,9,9,9,9,9,9,10,11,13,14,15,16,16,16,17,16,16,17,16,16,16,15,14,8,11,9,7,0",29,58,1624,"32,10",1923,"31,9,1635",0,63,6,80,2740,65536,,1990,"62,31",957,2985,"19,8,1902",5647,"4,32",2985,"19,8",1902,2,2898,34,0,,0,,1134662,7016,0,3347676,65536,1024,0,0,762,",393216,589824,720896,786432,851968,983040,983040,983040,983040,1048576,983040,983040,983040,1048576,983040,983040,983040,983040,851968,786432,720896,655360,589824,589824,589824,589824,589824,589824,589824,589824,589824,327680,589824,589824,589824,589824,589824,589824,589824,589824,589824,655360,720896,851968,917504,983040,1048576,1048576,1048576,1114112,1048576,1048576,1114112,1048576,1048576,1048576,983040,917504,262144,720896,589824,458752,",750,0,0,0,0,0,0,0,19,"0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,0",",109200,166757,193015,153364,171814,218511,237164,246978,263924,295378,282814,276197,288414,311921,290202,290970,298115,292543,252250,227660,219843,199297,180065,170797,174024,173287,169544,170512,170968,171879,167936,103998,158315,158527,152975,157350,159008,158531,159337,157586,160211,180288,200345,245338,269845,278011,298965,301567,300377,323608,304732,309781,336335,315722,314120,316277,303648,271680,287478,205024,165208,127177,",5,1,4618,0,39,5,1059.4888888888888,4,3600,0,2977254,3686400,983040,,true,,,
41,A,basic,straight,,,0.11.0,6223e395,2048,0,false,2,512,3,0,92,0,"0,0,0,1,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,9,7,5,0",20,56,1347,"32,31",1348,"32,31,315",0,33,59,92,2310,65536,,325,"41,28",83,440,"45,28,1420",18989,"4,32",2072,"27,32",253,7,164,8,0,,0,,12386763,3598,3552689,0,65536,1024,0,0,270,",,,65536,196608,196608,196608,196608,196608,196608,196608,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,196608,589824,589824,589824,589824,589824,589824,589824,589824,589824,589824,589824,589824,589824,589824,589824,589824,589824,589824,589824,589824,589824,589824,589824,589824,589824,589824,131072,589824,458752,327680,",406,0,0,0,0,0,0,0,7,"0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,0",",,0,8091,21335,47007,47130,47447,47796,47918,48229,48572,48693,48998,49336,49456,49755,50088,50207,50500,50829,50947,51235,51559,52425,52049,51599,51148,50971,50907,51075,51573,48140,89147,94127,96468,101096,100402,105616,108393,108284,116676,113276,115965,116537,115450,119198,118138,120581,114317,116170,114107,112631,111499,107144,101857,101717,100261,95116,230309,176421,128735,92071,",5,1,17964,0,23,5,1271.1730555555555,4,3600,0,3418555,3686400,196608,,false,,,
41,A,basic,distributed,,,0.11.0,de224a55,2048,0,false,2,512,3,0,69,0,"0,6,9,11,12,13,15,15,16,17,19,20,21,22,23,22,22,22,22,20,19,18,17,16,16,16,16,16,16,16,16,16,8,16,16,16,16,16,16,16,16,16,17,18,20,21,22,23,23,23,24,22,21,20,18,17,16,15,14,8,11,9,7,0",20,56,1048,"32,10",1315,"31,8,1907",0,63,6,84,2619,65536,,1607,"62,30",497,2042,"19,8,1432",5122,"4,32",2042,"19,8",1432,1,1866,31,0,,0,,821662,3594,1094324,2311434,65536,1024,0,0,608,",393216,589824,720896,786432,851968,983040,983040,1048576,1114112,1245184,1310720,1376256,1441792,753664,720896,720896,720896,720896,655360,622592,589824,557056,524288,524288,524288,524288,524288,524288,524288,524288,524288,262144,524288,524288,524288,524288,524288,524288,524288,524288,524288,557056,589824,655360,688128,720896,753664,753664,753664,1572864,1441792,1376256,1310720,1179648,1114112,1048576,983040,917504,262144,720896,589824,458752,",1046,0,0,0,0,0,0,0,15,"0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,0",",107303,148150,168131,139493,165502,204394,217252,242258,258756,301348,323851,348990,366758,412018,427421,452329,467346,491708,509310,528283,551856,576483,607137,600948,593883,601200,591248,609668,590952,596405,603397,611374,629898,624841,632752,632583,634282,631395,634069,634835,645075,632098,625934,580598,561898,546878,511453,488163,467317,451583,407761,394618,375559,335868,324504,302091,282131,260395,272646,203448,163921,130448,",5,1,4095,0,39,5,1046.2066666666667,4,3600,0,3103073,3686400,983040,,true,,,
41,A,basic,detour,,,0.11.0,abf0adc0,2048,0,false,2,512,3,0,66,0,"0,6,9,11,12,13,15,15,15,15,16,15,15,15,16,15,15,15,15,13,12,11,10,9,9,9,9,9,9,9,9,9,5,9,9,9,9,9,9,9,9,9,10,11,13,14,15,16,16,16,17,16,16,17,16,16,16,15,14,8,11,9,7,0",29,56,1624,"32,10",1923,"31,9,1635",0,63,6,80,2740,65536,,1990,"62,31",957,2985,"19,8,1902",5647,"4,32",2985,"19,8",1902,2,2898,34,0,,0,,1134662,7016,0,3347676,65536,1024,0,0,762,",393216,589824,720896,786432,851968,983040,983040,983040,983040,1048576,983040,983040,983040,1048576,983040,983040,983040,983040,851968,786432,720896,655360,589824,589824,589824,589824,589824,589824,589824,589824,589824,327680,589824,589824,589824,589824,589824,589824,589824,589824,589824,655360,720896,851968,917504,983040,1048576,1048576,1048576,1114112,1048576,1048576,1114112,1048576,1048576,1048576,983040,917504,262144,720896,589824,458752,",750,0,0,0,0,0,0,0,19,"0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,0",",109200,166757,193015,153364,171814,218511,237164,246978,263924,295378,282814,276197,288414,311921,290202,290970,298115,292543,252250,227660,219843,199297,180065,170797,174024,173287,169544,170512,170968,171879,167936,103998,158315,158527,152975,157350,159008,158531,159337,157586,160211,180288,200345,245338,269845,278011,298965,301567,300377,323608,304732,309781,336335,315722,314120,316277,303648,271680,287478,205024,165208,127177,",5,1,4618,0,39,5,1059.4888888888888,4,3600,0,2977254,3686400,983040,,true,,,
42,A,basic,straight,,,0.11.0,a4d7ba07,2048,0,false,2,512,5,0,91,0,"0,0,0,1,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,9,7,5,0",20,54,205,"33,28",279,"33,29,1391",0,33,59,92,2313,65536,,370,"48,28",97,489,"44,28,3249",18989,"4,32",2072,"27,32",253,7,164,9,0,,0,,12386763,3598,3552788,0,65536,1024,0,0,272,",,,65536,196608,196608,196608,196608,196608,196608,196608,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,589824,589824,589824,589824,589824,589824,589824,589824,589824,589824,589824,589824,589824,589824,589824,589824,589824,589824,589824,589824,589824,589824,589824,589824,589824,589824,131072,589824,458752,327680,",408,0,0,0,0,0,0,0,7,"0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,0",",,0,8091,21335,47007,47130,47447,47796,47918,48229,48572,48693,48998,49336,49456,49755,50088,50207,50500,50829,50947,51235,51559,52425,52049,51599,51148,50971,50907,51075,51346,51508,98933,101152,105701,105336,111127,110227,116156,115683,119674,115661,118909,121672,125149,119093,124009,125304,119956,121485,118902,113586,117017,108841,110370,102675,105443,98713,230873,167174,127887,90971,",5,1,17964,0,23,5,1271.1730555555555,4,3600,0,3415724,3686400,196608,,false,,,
42,A,basic,distributed,,,0.11.0,2421cc5d,2048,0,false,2,512,5,0,69,0,"0,6,9,11,12,13,15,15,16,17,19,20,21,22,23,22,22,22,22,20,19,18,17,16,16,16,16,16,16,16,16,16,10,16,16,16,16,16,16,16,16,16,17,18,20,21,22,23,23,23,24,22,21,20,18,17,16,15,14,8,11,9,7,0",20,54,1126,"32,10",1234,"31,8,2010",0,63,6,84,2621,65536,,1325,"58,36",492,2004,"20,8,1349",5124,"4,32",2004,"20,8",1349,1,2695,31,0,,0,,822002,3594,1190802,2311558,65536,1024,0,0,611,",393216,589824,720896,786432,851968,983040,983040,1048576,1114112,1245184,1310720,1376256,1441792,753664,720896,720896,720896,720896,655360,622592,589824,557056,524288,524288,524288,524288,524288,524288,524288,524288,524288,327680,524288,524288,524288,524288,524288,524288,524288,524288,524288,557056,589824,655360,688128,720896,753664,753664,753664,1572864,1441792,1376256,1310720,1179648,1114112,1048576,983040,917504,262144,720896,589824,458752,",1048,0,0,0,0,0,0,0,15,"0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,0",",107775,154386,169179,138896,163802,203019,222461,238436,262492,301286,326331,349871,365909,414282,429507,447665,469440,495547,515563,525298,560366,576905,596929,612138,595140,596493,603964,609612,604300,591907,606174,633032,631410,629300,631028,628244,627784,634381,626018,641468,639319,632563,630623,581734,567008,545644,515903,496239,467826,454863,408695,391570,376002,338751,324135,302628,279720,263598,267988,200077,166578,124987,",5,1,4096,0,40,5,1046.2875,4,3600,0,3099989,3686400,983040,,true,,,
