pointIndex,mode,runKind,inputName,perturbationPercent,perturbationIndex,engineVersion,stateHash,param.edgeFluxMax,param.gapWidth,param.restoreWeight,measurement.advectionShare,measurement.backflowEvents,measurement.bandCells,measurement.bandThreshold,measurement.blockedCellCount,measurement.capacityLimitedAmount,measurement.coherenceLength,measurement.coherenceLengthSigma,measurement.completionRatio,measurement.completionStep,measurement.densityMax,measurement.densityMaxCell,measurement.densityMaxExSource,measurement.densityMaxExSourceCell,measurement.densityMaxExSourceStep,measurement.densityMaxRatio,measurement.densityMaxStep,measurement.diffusionShare,measurement.fluxLimitedAmount,measurement.fluxLimitedEvents,measurement.gapThroughput,measurement.guideMagnitudeMax,measurement.injectionBase,measurement.injectionRemainder,measurement.maxStagnation,measurement.meanResidency,measurement.meanSegmentWidth,measurement.occupiedCellsPeak,measurement.outOfField,measurement.outOfFieldRatio,measurement.remainingRatio,measurement.segmentCount,measurement.sigmaProfile,measurement.sinkCellCount,measurement.sourceCellCount,measurement.sourceDensityFinal,measurement.sourceDistance,measurement.sourceExclusionCellCount,measurement.sourceOutflowAverage,measurement.sourcePositiveScoreDirections,measurement.sourcePositiveScoreDirectionsStep,measurement.totalCompleted,measurement.totalInjected,measurement.w0,sensitivityBasisPoints,criterion4Dominated,criterion2MedianTwiceBasisPoints,criterion3Median3TwiceBasisPoints,criterion3Median10TwiceBasisPoints
13,B,basic,distributed,,,0.8.0,a06ad028,512,1,65536,97,0,"0,0,0,0,7,8,9,10,12,13,13,14,15,15,14,14,15,15,14,13,12,11,8,7,7,7,7,7,7,7,8,10,6,6,6,6,6,6,6,6,6,6,6,6,10,11,13,14,14,15,14,14,15,14,14,13,12,13,12,4,9,8,1,0",131,58,0,63,6,88,2472,13180,"60,34",13180,"60,34",1145,5,1145,3,7794069,18369,[object Object],65536,1024,0,0,448,",,,,458752,524288,589824,655360,786432,851968,425984,458752,491520,491520,458752,458752,491520,491520,458752,425984,393216,360448,262144,229376,229376,229376,229376,229376,229376,229376,262144,327680,196608,196608,196608,196608,196608,196608,196608,196608,196608,196608,196608,196608,327680,360448,425984,458752,458752,491520,458752,458752,491520,458752,917504,851968,786432,851968,786432,262144,589824,524288,65536,",728,0,0,11,"0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,0",",,,109836,106332,140833,164390,184698,210996,234037,256403,276197,297790,321578,342175,362714,376891,406773,434892,444214,429251,466445,571011,589587,589603,589522,589511,589404,589420,589734,659487,642007,599129,600825,600759,600720,600732,600739,600683,600753,600697,600767,601057,590923,515916,472541,442832,417836,393276,376125,342794,329262,310610,278768,269445,246945,218188,232818,212453,103717,132895,119560,79536,",5,1,4012,[object Object],5,1038.8227777777777,4,3600,3253024,3686400,589824,,false,23,,
13,B,basic,detour,,,0.8.0,afc3929a,512,1,65536,97,0,"0,0,0,0,7,8,9,10,12,12,12,12,13,13,12,12,13,13,12,11,10,9,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,8,9,10,12,13,13,14,13,13,14,13,14,14,13,13,12,4,9,8,0,0",159,58,0,63,6,86,2534,15992,"60,34",15992,"60,34",1022,6,1022,3,8518825,12856,[object Object],65536,1024,0,0,522,",,,,458752,524288,589824,655360,786432,786432,786432,786432,851968,851968,786432,786432,851968,851968,786432,720896,655360,589824,393216,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,524288,589824,655360,786432,851968,851968,917504,851968,851968,917504,851968,917504,917504,851968,851968,786432,262144,589824,524288,,",642,0,0,13,"0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0",",,,114116,112518,141425,159707,173554,198542,207706,206390,209701,228348,226473,212310,213377,230427,228751,214066,202081,190932,163465,120785,105424,105321,105179,104979,104835,104748,104675,104571,104490,103545,104305,104234,104118,104051,103966,103860,103777,103679,103601,105268,138629,171325,198255,222511,232040,244508,249586,233021,246976,249283,232692,247738,248945,232496,245095,225910,98464,142422,139839,126238,",5,1,3568,[object Object],5,1035.9658333333334,4,3600,3189190,3686400,589824,,true,23,,
13,B,perturbation,distributed,1,1,0.8.0,6156fbf2,512,1,65536,97,0,"0,0,0,0,7,8,9,11,12,13,14,15,15,15,15,15,15,15,14,13,11,9,8,7,7,7,7,7,7,7,8,10,6,6,6,6,6,6,6,6,6,6,6,9,11,12,13,13,14,14,14,14,14,14,13,12,12,13,11,4,9,8,1,0",126,58,0,63,6,88,2467,12620,"60,34",12620,"60,34",1067,4,1067,3,6978465,12729,[object Object],65536,1024,0,0,443,",,,,458752,524288,589824,720896,786432,851968,458752,491520,491520,491520,491520,491520,491520,491520,458752,425984,360448,294912,262144,229376,229376,229376,229376,229376,229376,229376,262144,327680,196608,196608,196608,196608,196608,196608,196608,196608,196608,196608,196608,294912,360448,393216,425984,425984,458752,458752,458752,458752,458752,458752,851968,786432,786432,851968,720896,262144,589824,524288,65536,",746,0,0,11,"0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,0",",,,124103,108165,143407,166939,195967,217418,239427,268653,289323,312164,336504,355394,367926,397478,427167,426830,439890,474323,554219,573623,586960,586934,586960,586934,586960,586934,587343,655437,636776,596875,598093,598100,598107,598114,598121,598128,598135,598142,598148,594761,505243,471717,441365,419027,394309,375350,358437,335324,306342,295792,275584,242108,226925,225407,220832,190850,101379,139101,124039,100107,",5,1,3945,[object Object],5,1038.8355555555556,4,3600,3257564,3686400,589824,13,,23,,
13,B,perturbation,distributed,1,2,0.8.0,66bddffb,512,1,65536,97,0,"0,0,0,0,7,8,9,10,11,13,13,14,14,14,15,15,14,14,14,14,13,11,9,8,7,7,7,7,7,7,8,10,6,6,6,6,6,6,6,6,6,6,6,6,10,11,12,14,15,15,15,15,14,15,14,13,13,13,12,4,9,8,1,0",129,58,0,63,6,88,2469,12976,"60,34",12976,"60,34",1193,4,1193,3,7651346,18123,[object Object],65536,1024,0,0,445,",,,,458752,524288,589824,655360,720896,851968,425984,458752,458752,458752,491520,491520,458752,458752,458752,458752,425984,360448,294912,262144,229376,229376,229376,229376,229376,229376,262144,327680,196608,196608,196608,196608,196608,196608,196608,196608,196608,196608,196608,196608,327680,360448,393216,458752,491520,491520,491520,491520,458752,491520,917504,851968,851968,851968,786432,262144,589824,524288,65536,",746,0,0,11,"0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,0",",,,113788,104274,138413,162582,182690,201581,228126,251532,272129,291369,309995,327293,353367,376679,398798,418038,420998,439296,473742,543092,564197,579465,579565,579420,579565,579465,579818,649865,634581,589502,590987,590923,591046,590892,591015,590906,591029,590965,591088,590934,584832,483968,471646,449171,421015,408323,371175,357851,336006,308728,291961,258617,251956,233979,228068,210348,107334,128980,116965,79568,",5,1,4076,[object Object],5,1038.8072222222222,4,3600,3255632,3686400,589824,8,,23,,
13,B,perturbation,distributed,1,3,0.8.0,bd7148d7,512,1,65536,94,0,"0,0,0,0,7,8,9,11,12,13,15,15,17,17,16,16,16,17,16,15,14,12,10,9,9,9,9,9,9,9,10,11,6,6,6,6,7,7,7,7,7,7,7,10,11,12,14,15,16,15,16,16,16,16,15,14,13,13,12,4,9,8,1,0",125,58,0,63,6,87,2490,12556,"60,34",12556,"60,34",1184,4,1184,6,10115521,22731,[object Object],65536,1024,0,0,469,",,,,458752,524288,589824,720896,786432,851968,983040,491520,557056,557056,524288,524288,524288,557056,524288,491520,458752,393216,327680,294912,294912,294912,294912,294912,294912,294912,327680,360448,196608,196608,196608,196608,229376,229376,229376,229376,229376,229376,229376,327680,360448,393216,458752,491520,524288,491520,524288,524288,524288,524288,983040,917504,851968,851968,786432,262144,589824,524288,65536,",823,0,0,12,"0,0,0,0,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,0",",,,124038,107451,142660,166766,195175,216712,239863,269514,293038,319228,345244,366071,383289,396400,435977,461474,458689,475150,526816,603234,616789,616154,615898,615289,615481,614906,625441,623648,624655,624517,629054,629510,629888,630531,632626,632950,633491,633431,634086,632368,556050,507263,477184,449668,435828,414838,386289,364946,332767,323484,301343,269605,265186,241857,235765,210832,111236,128115,118695,58043,",5,1,3920,[object Object],5,1037.8569444444445,4,3600,3234366,3686400,589824,57,,23,,
13,B,perturbation,distributed,1,4,0.8.0,6bbfed7a,512,1,65536,95,0,"0,0,0,0,7,8,9,11,12,13,13,14,14,15,15,16,17,16,16,15,13,11,10,9,9,9,9,9,9,9,11,12,6,6,6,6,6,7,7,7,7,7,7,9,12,13,15,15,15,15,15,16,15,15,14,12,12,13,11,4,9,8,1,0",126,58,0,63,6,88,2473,12632,"60,34",12632,"60,34",1506,4,1506,5,7763770,20836,[object Object],65536,1024,0,0,449,",,,,458752,524288,589824,720896,786432,851968,425984,458752,458752,491520,491520,524288,557056,524288,524288,491520,425984,360448,327680,294912,294912,294912,294912,294912,294912,294912,360448,393216,196608,196608,196608,196608,196608,229376,229376,229376,229376,229376,229376,294912,393216,425984,491520,491520,491520,491520,491520,524288,491520,983040,917504,786432,786432,851968,720896,262144,589824,524288,65536,",777,0,0,11,"0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,0",",,,113560,104704,138248,163275,186845,212503,233583,257675,281178,302148,329524,346660,360257,395260,423607,444430,443542,474222,538796,579748,596424,596667,597367,597852,598414,598737,604689,681338,617953,597654,601155,600112,599524,598869,597885,598049,597163,596651,596284,595591,564380,482753,460327,433965,414894,382802,358657,347460,323205,290368,283121,257471,225316,221456,214755,188519,103580,135723,120476,94947,",5,1,4108,[object Object],5,1039.7847222222222,4,3600,3252187,3686400,589824,2,,23,,
13,B,perturbation,distributed,1,5,0.8.0,be61158d,512,1,65536,94,0,"0,0,0,0,7,8,10,11,12,14,15,16,17,16,16,17,17,17,16,14,13,11,9,9,9,9,9,9,9,9,10,11,6,6,6,6,7,7,7,7,7,7,7,10,12,13,14,16,16,15,16,16,16,15,15,14,12,13,12,4,9,8,1,0",126,58,0,63,6,87,2490,12660,"60,34",12660,"60,34",1231,4,1231,6,10390153,22745,[object Object],65536,1024,0,0,468,",,,,458752,524288,655360,720896,786432,917504,983040,1048576,557056,524288,524288,557056,557056,557056,524288,458752,425984,360448,294912,294912,294912,294912,294912,294912,294912,294912,327680,360448,196608,196608,196608,196608,229376,229376,229376,229376,229376,229376,229376,327680,393216,425984,458752,524288,524288,491520,524288,524288,524288,491520,983040,917504,786432,851968,786432,262144,589824,524288,65536,",828,0,0,12,"0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,0",",,,122771,110116,146757,178925,200645,221757,251148,275450,299724,328097,348663,364358,398906,429235,443245,467905,474707,490890,575316,613431,612926,612527,612134,611639,611297,610895,621559,612325,610826,622123,626590,626918,627415,627856,630017,630364,630661,630861,631389,624652,554430,509736,472502,455273,430032,406599,377578,352989,348259,320721,286989,283097,255097,224943,241265,212000,109598,132042,121025,83368,",5,1,3856,[object Object],5,1037.8725,4,3600,3234729,3686400,655360,56,,23,,
13,B,perturbation,distributed,1,6,0.8.0,53a2fede,512,1,65536,95,0,"0,0,0,0,7,8,9,10,11,12,14,15,15,14,14,14,15,16,16,15,14,13,11,10,9,9,9,9,9,9,11,12,6,6,6,6,6,7,7,7,7,7,7,7,11,13,14,15,15,16,16,16,16,15,14,13,12,13,12,4,9,8,1,0",130,58,0,63,6,88,2474,13032,"60,34",13032,"60,34",1147,4,1147,5,8027834,21682,[object Object],65536,1024,0,0,450,",,,,458752,524288,589824,655360,720896,786432,917504,983040,491520,458752,458752,458752,491520,524288,524288,491520,458752,425984,360448,327680,294912,294912,294912,294912,294912,294912,360448,393216,196608,196608,196608,196608,196608,229376,229376,229376,229376,229376,229376,229376,360448,425984,458752,491520,491520,524288,524288,524288,524288,983040,917504,851968,786432,851968,786432,262144,589824,524288,65536,",778,0,0,11,"0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,0",",,,120101,103521,136542,160420,181540,199552,221088,249305,273831,292616,310630,330600,352217,373965,382378,414875,443386,454937,492218,542541,560962,576037,576532,577011,577544,578048,583731,670638,629759,579147,582712,582356,581135,580811,580386,580529,579860,579146,578354,578069,576843,529211,454122,430565,416317,386384,374507,349171,321970,303017,272179,261464,241615,212468,221613,208184,105426,130613,117957,79536,",5,1,4172,[object Object],5,1039.7727777777777,4,3600,3250846,3686400,589824,6,,23,,
13,B,perturbation,distributed,1,7,0.8.0,ddf7a572,512,1,65536,95,0,"0,0,0,0,7,8,9,11,12,13,13,15,15,15,15,16,16,16,16,14,13,11,9,9,9,9,9,9,9,9,11,12,6,6,6,6,6,7,7,7,7,7,7,10,12,14,15,15,16,15,15,15,15,14,13,12,12,12,11,4,9,7,1,0",127,58,0,63,6,88,2475,12788,"60,34",12788,"60,34",1150,4,1150,5,7889718,21575,[object Object],65536,1024,0,0,452,",,,,458752,524288,589824,720896,786432,851968,425984,491520,491520,491520,491520,524288,524288,524288,524288,458752,425984,360448,294912,294912,294912,294912,294912,294912,294912,294912,360448,393216,196608,196608,196608,196608,196608,229376,229376,229376,229376,229376,229376,327680,393216,458752,491520,491520,524288,491520,491520,491520,491520,917504,851968,786432,786432,786432,720896,262144,589824,458752,65536,",787,0,0,11,"0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,0",",,,127363,106289,140602,167875,195763,216242,238708,262292,289679,310061,327159,351981,380173,397167,406841,443547,456181,470990,543248,585968,586449,586802,587259,587898,588274,588708,594030,677437,623304,586833,590267,589821,588781,588316,587692,587851,587271,587218,586171,584563,535512,472944,448206,425938,397798,377138,343632,325598,312375,294957,260132,241439,234200,217592,197635,189448,96260,123414,102558,79571,",5,1,4052,[object Object],5,1038.8133333333333,4,3600,3249757,3686400,589824,10,,23,,
13,B,perturbation,distributed,1,8,0.8.0,07efa170,512,1,65536,95,0,"0,0,0,0,7,8,9,10,12,13,14,14,16,16,16,16,16,16,16,16,14,13,11,10,9,9,9,9,9,9,10,11,6,6,6,6,7,7,7,7,7,7,7,7,10,12,13,14,15,16,16,16,16,16,16,14,13,13,12,5,9,8,1,0",125,58,0,63,6,87,2481,12544,"60,34",12544,"60,34",1137,4,1137,5,9284001,19527,[object Object],65536,1024,0,0,459,",,,,458752,524288,589824,655360,786432,851968,917504,458752,524288,524288,524288,524288,524288,524288,524288,524288,458752,425984,360448,327680,294912,294912,294912,294912,294912,294912,327680,360448,196608,196608,196608,196608,229376,229376,229376,229376,229376,229376,229376,229376,327680,393216,425984,458752,491520,524288,524288,524288,524288,524288,1048576,917504,851968,851968,786432,327680,589824,524288,65536,",821,0,0,12,"0,0,0,0,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,0",",,,109836,106100,139715,163812,184569,210874,233725,256682,279754,307574,326619,343817,372453,401762,418488,427303,466468,484421,521449,572335,591813,605922,605557,605192,604825,604863,612784,619843,609824,616947,621103,621435,622117,622447,624557,624798,625379,625523,626010,627593,620040,528209,491088,459049,441031,417829,406297,376987,353870,329240,307091,284760,258613,240461,225901,223640,125971,126965,117680,57237,",5,1,3976,[object Object],5,1038.826111111111,4,3600,3243434,3686400,589824,29,,23,,
13,B,perturbation,distributed,1,9,0.8.0,f794d897,512,1,65536,95,0,"0,0,0,0,7,8,9,10,12,13,13,13,15,15,15,16,16,16,16,15,12,11,10,9,9,9,9,9,9,9,11,12,6,6,6,6,6,7,7,7,7,7,7,10,12,13,14,15,15,16,16,15,15,15,13,12,12,13,11,4,9,8,1,0",125,58,0,63,6,88,2469,12500,"60,34",12500,"60,34",1095,4,1095,5,7387300,16050,[object Object],65536,1024,0,0,445,",,,,458752,524288,589824,655360,786432,851968,425984,425984,491520,491520,491520,524288,524288,524288,524288,491520,393216,360448,327680,294912,294912,294912,294912,294912,294912,294912,360448,393216,196608,196608,196608,196608,196608,229376,229376,229376,229376,229376,229376,327680,393216,425984,458752,491520,491520,524288,524288,491520,491520,983040,851968,786432,786432,851968,720896,262144,589824,524288,65536,",785,0,0,11,"0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,0",",,,109836,105704,139655,163871,185068,211591,235145,258864,283779,310547,329604,346362,375296,405246,424093,430987,459172,511322,554132,573040,586992,587657,588190,588666,589135,589972,595419,669877,619637,591295,594667,594378,593027,592843,591730,592172,591057,590892,590159,589045,546618,475819,449906,427283,403744,377528,365612,339458,307385,297378,274378,239701,224660,224153,215064,188355,101162,139961,123860,99698,",5,1,4088,[object Object],5,1038.8041666666666,4,3600,3255916,3686400,589824,8,,23,,
13,B,perturbation,distributed,1,10,0.8.0,fe27080a,512,1,65536,94,0,"0,0,0,0,7,8,9,11,12,13,14,15,15,17,17,16,16,17,17,15,13,12,10,9,9,9,9,9,9,9,10,11,6,6,6,6,7,7,7,7,7,7,7,7,11,12,13,14,16,17,16,16,15,16,16,14,13,13,12,4,9,8,1,0",126,58,0,63,6,88,2480,12688,"60,34",12688,"60,34",1203,4,1203,6,9460345,19537,[object Object],65536,1024,0,0,458,",,,,458752,524288,589824,720896,786432,851968,917504,491520,491520,557056,557056,524288,524288,557056,557056,491520,425984,393216,327680,294912,294912,294912,294912,294912,294912,294912,327680,360448,196608,196608,196608,196608,229376,229376,229376,229376,229376,229376,229376,229376,360448,393216,425984,458752,524288,557056,524288,524288,491520,524288,1048576,917504,851968,851968,786432,262144,589824,524288,65536,",819,0,0,11,"0,0,0,0,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,0",",,,126202,106847,140899,167409,195595,215971,237116,259914,289598,310567,335974,362997,385329,400591,413432,455497,474489,470927,532946,595503,610963,610332,610126,609496,609287,609068,617408,622424,613818,619802,624534,624814,625642,626189,628423,628635,629340,629434,630068,631633,627312,541795,498692,469474,444003,428518,402736,374713,352169,317475,313300,287101,260936,242063,236290,212003,111030,127570,118265,57375,",5,1,3945,[object Object],5,1038.8352777777777,4,3600,3244155,3686400,589824,27,,23,,
14,B,basic,straight,,,0.8.0,0ab08505,65536,3,65536,98,0,"0,0,0,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0",38,56,0,63,63,93,2273,4164,"4,32",3868,"6,32",42,1,29,2,0,0,[object Object],65536,1024,0,0,232,",,,65536,196608,196608,196608,196608,196608,196608,196608,196608,196608,196608,196608,196608,196608,196608,196608,196608,196608,196608,196608,196608,196608,196608,196608,196608,196608,196608,196608,196608,196608,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,,,,,",264,0,0,6,"0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0",",,,0,12967,15628,18728,21201,23235,24958,26562,27930,29237,30356,31436,32356,33251,34109,34844,35565,36256,36839,37397,37964,39590,40103,40070,40284,40686,41221,41959,43054,43085,49372,49785,50743,51712,53560,54683,56305,57598,59390,61089,62568,64689,66249,68416,69964,72092,72328,68607,68672,68728,68794,68849,68914,68970,69035,69091,,,,,",5,1,3140,[object Object],5,1038.0897222222222,4,3600,3456345,3686400,196608,,false,20,,
14,B,basic,distributed,,,0.8.0,dfc2930b,65536,3,65536,98,0,"0,0,0,0,7,8,9,10,12,13,14,14,15,15,14,14,15,15,14,13,12,11,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,11,12,14,15,15,16,15,15,16,15,14,13,12,13,12,5,10,8,1,0",93,56,0,63,6,88,2458,9348,"60,34",9348,"60,34",994,3,994,2,0,0,[object Object],65536,1024,0,0,432,",,,,458752,524288,589824,655360,786432,851968,917504,458752,491520,491520,458752,458752,491520,491520,458752,425984,393216,360448,262144,229376,229376,229376,229376,229376,229376,229376,229376,229376,229376,229376,229376,229376,229376,229376,229376,229376,229376,229376,229376,229376,360448,393216,458752,491520,491520,524288,491520,491520,524288,983040,917504,851968,786432,851968,786432,163840,655360,524288,65536,",720,0,0,11,"0,0,0,0,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,1,1,1,0",",,,110637,106576,138356,164612,186654,213651,238895,262446,283488,304947,330782,354522,377048,390535,423303,454495,466012,451326,491014,591906,609855,609745,609694,609611,609658,609479,609502,609547,609609,609329,609547,609512,609609,609547,609547,609547,609609,609512,609547,609512,600145,528391,485711,454791,428183,402080,382688,347530,332681,311651,278330,268879,246609,216506,230957,209984,171533,140726,120335,75126,",5,1,3124,[object Object],5,1034.1030555555556,4,3600,3267116,3686400,589824,,true,20,,
14,B,basic,detour,,,0.8.0,c0a8a698,65536,3,65536,97,0,"0,0,0,0,7,8,9,10,12,13,12,12,13,13,12,12,13,13,12,11,10,9,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,8,9,10,12,13,14,14,13,14,14,13,14,14,13,13,12,5,10,8,1,0",113,56,0,63,6,86,2538,11388,"60,34",11388,"60,34",1067,4,1067,3,0,0,[object Object],65536,1024,0,0,526,",,,,458752,524288,589824,655360,786432,851968,786432,786432,851968,851968,786432,786432,851968,851968,786432,720896,655360,589824,393216,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,524288,589824,655360,786432,851968,917504,917504,851968,917504,917504,851968,917504,917504,851968,851968,786432,163840,655360,524288,65536,",646,0,0,13,"0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,0",",,,114683,114332,141739,159229,172330,196644,206262,205421,208626,227855,225926,211964,213146,230282,228356,213885,201857,190664,163173,120672,105368,105267,105112,105003,104770,104666,104554,104476,104394,103456,104203,104142,104042,103951,103846,103767,103678,103605,103489,105189,138645,171495,198299,221997,231984,244484,249556,232998,246951,249256,232687,247723,248932,232514,245057,226054,168366,151606,134209,92412,",5,1,3123,[object Object],5,1034.1022222222223,4,3600,3184928,3686400,589824,,true,20,,
14,B,perturbation,distributed,1,1,0.8.0,88b745da,65536,3,65536,98,0,"0,0,0,0,7,8,9,11,12,13,15,15,16,15,15,15,15,15,14,13,11,9,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,10,12,13,14,14,15,15,15,15,15,15,13,12,12,13,11,5,10,8,1,0",90,56,0,63,6,88,2455,9080,"60,34",9080,"60,34",1139,3,1139,2,0,0,[object Object],65536,1024,0,0,428,",,,,458752,524288,589824,720896,786432,851968,983040,491520,524288,491520,491520,491520,491520,491520,458752,425984,360448,294912,262144,229376,229376,229376,229376,229376,229376,229376,229376,229376,229376,229376,229376,229376,229376,229376,229376,229376,229376,229376,229376,327680,393216,425984,458752,458752,491520,491520,491520,491520,491520,983040,851968,786432,786432,851968,720896,163840,655360,524288,65536,",721,0,0,11,"0,0,0,0,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,1,1,1,0",",,,126341,109048,140524,167288,196482,220524,244199,274427,295199,320252,346975,367290,379560,412033,444206,444398,460576,496888,573002,592386,605897,605897,605918,605897,605897,606016,605897,605897,605918,605557,605897,605918,605897,605935,605918,605897,605897,605918,605897,602053,515152,482636,452205,428537,402559,381995,364014,338873,308092,296820,274970,240556,225609,223859,218534,188638,163013,146883,122994,90168,",5,1,3124,[object Object],5,1034.1027777777779,4,3600,3270244,3686400,589824,9,,20,,
14,B,perturbation,distributed,1,2,0.8.0,05d19d15,65536,3,65536,97,0,"0,0,0,0,7,8,9,10,11,13,14,14,14,14,15,15,14,14,14,14,13,11,9,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,11,12,13,15,16,16,16,16,15,16,14,13,13,13,12,5,10,8,1,0",92,56,0,63,6,88,2455,9214,"60,34",9214,"60,34",1095,3,1095,3,0,0,[object Object],65536,1024,0,0,429,",,,,458752,524288,589824,655360,720896,851968,917504,458752,458752,458752,491520,491520,458752,458752,458752,458752,425984,360448,294912,262144,229376,229376,229376,229376,229376,229376,229376,229376,229376,229376,229376,229376,229376,229376,229376,229376,229376,229376,229376,229376,360448,393216,425984,491520,524288,524288,524288,524288,491520,1048576,917504,851968,851968,851968,786432,163840,655360,524288,65536,",738,0,0,11,"0,0,0,0,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,1,1,1,0",",,,110637,104299,135831,161566,184156,204426,231877,256634,278352,299831,319998,336684,365290,391616,415023,435962,438975,460122,497393,563383,584128,598790,598866,598790,598866,598790,598807,598849,598807,598904,598807,598849,598807,598849,598807,598849,598866,598790,598866,598790,592814,495104,481811,459336,431407,416511,377023,362360,338603,310173,291873,257560,251886,232891,226066,208273,174853,137048,118376,73611,",5,1,3124,[object Object],5,1034.1030555555556,4,3600,3269865,3686400,589824,8,,20,,
