pointIndex,mode,runKind,inputName,perturbationPercent,perturbationIndex,engineVersion,stateHash,param.congestionReference,param.congestionWeight,param.edgeFluxMax,param.gapWidth,param.restoreWeight,measurement.advectionShare,measurement.backflowEvents,measurement.bandCells,measurement.bandThreshold,measurement.blockedCellCount,measurement.capacityLimitedAmount,measurement.coherenceLength,measurement.coherenceLengthSigma,measurement.completionRatio,measurement.completionStep,measurement.conductanceMin,measurement.conductanceMinCell,measurement.corridorEdgeDensityMax,measurement.corridorEdgeDensityMaxCell,measurement.corridorEdgeDensityMean,measurement.corridorEdgeDensityPeak,measurement.corridorEdgeDensityPeakCell,measurement.densityMax,measurement.densityMaxCell,measurement.densityMaxExSource,measurement.densityMaxExSourceCell,measurement.densityMaxExSourceStep,measurement.densityMaxRatio,measurement.densityMaxStep,measurement.diffusionShare,measurement.fluxLimitedAmount,measurement.fluxLimitedEvents,measurement.gapThroughput.central,measurement.gapThroughput.detour,measurement.guideMagnitudeMax,measurement.injectionBase,measurement.injectionRemainder,measurement.maxStagnation,measurement.meanResidency,measurement.meanSegmentWidth,measurement.occupiedCellsPeak,measurement.outOfField,measurement.outOfFieldByEdge.bottom,measurement.outOfFieldByEdge.left,measurement.outOfFieldByEdge.right,measurement.outOfFieldByEdge.top,measurement.outOfFieldRatio,measurement.outsideCorridorCells,measurement.remainingRatio,measurement.segmentCount,measurement.sigmaProfile,measurement.sinkCellCount,measurement.sourceCellCount,measurement.sourceDensityFinal,measurement.sourceDistance.densityMax,measurement.sourceDistance.densityMaxExSource,measurement.sourceExclusionCellCount,measurement.sourceOutflowAverage,measurement.sourcePositiveScoreDirections,measurement.sourcePositiveScoreDirectionsStep,measurement.throttledEdgeCount,measurement.totalCompleted,measurement.totalInjected,measurement.w0,sensitivityBasisPoints,criterion4Dominated,criterion2MedianTwiceBasisPoints,criterion3Median3TwiceBasisPoints,criterion3Median10TwiceBasisPoints
17,A,basic,distributed,,,0.10.0,bb9e029f,2048,32768,512,3,4096,95,0,"0,0,0,7,9,10,11,13,14,15,16,17,17,18,18,18,18,18,18,16,16,14,13,10,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,10,13,15,16,18,19,19,19,19,19,18,16,15,16,15,14,8,12,10,8,4",25,56,0,63,6,88,2471,32768,"4,32,3",0,,,0,,4788,"4,32",2590,"61,34",2110,1,96,5,547100,3592,1073551,2404539,65536,1024,0,0,444,",,,458752,589824,655360,720896,851968,917504,983040,1048576,557056,557056,589824,589824,589824,589824,589824,589824,524288,524288,458752,425984,327680,262144,262144,262144,262144,262144,262144,262144,262144,262144,262144,262144,262144,262144,262144,262144,262144,262144,262144,262144,218453,425984,491520,524288,589824,622592,622592,622592,622592,1245184,1179648,1048576,983040,1048576,983040,917504,262144,786432,655360,524288,262144",808,2587,0,0,2587,0,0,0,11,"0,0,0,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,1,1,1,1",",,,143537,133481,159085,177349,196791,229201,248600,268576,288397,315655,337945,357654,379320,399154,427492,452070,458854,452872,495347,576234,603436,605440,605420,605385,605385,605440,605385,605420,605440,604923,605440,605420,605440,605440,605385,605440,605473,605440,605420,605440,588120,511424,472218,441290,421055,403208,384930,350444,335508,321598,286516,272839,256950,232384,242162,221694,212169,162730,141448,118873,83165",5,1,3764,0,59,5,1040.8727777777779,4,3600,0,3252715,3686400,720896,,true,,,
17,A,basic,detour,,,0.10.0,0cbb3613,2048,32768,512,3,4096,93,0,"0,0,0,7,9,10,12,12,14,14,15,15,15,15,16,15,16,16,15,14,13,12,10,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7,9,10,12,14,16,16,16,17,16,16,17,16,16,16,15,14,8,12,10,10,5",32,56,0,63,6,85,2568,32768,"4,32,3",0,,,0,,4408,"4,32",3253,"61,34",2154,1,76,7,217961,3588,0,3434807,65536,1024,0,0,555,",,,458752,589824,655360,786432,786432,917504,917504,983040,983040,983040,983040,1048576,983040,1048576,1048576,983040,917504,851968,786432,655360,458752,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,229376,589824,655360,786432,917504,1048576,1048576,1048576,1114112,1048576,1048576,1114112,1048576,1048576,1048576,983040,917504,262144,786432,655360,655360,327680",741,8287,0,0,8287,0,0,0,14,"0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1",",,0,132879,142657,161244,174510,191308,223101,229092,222258,226449,249907,250985,234392,235452,258986,262271,242476,219432,206486,188992,147204,108389,104489,104402,104288,104109,104004,103907,103862,103810,102590,103707,103652,103600,103547,103494,103449,103397,103328,103283,115384,156663,179871,205159,236370,247284,263933,278876,258988,264762,276875,256698,265598,276688,256295,255268,239097,214776,172007,155370,135261,101518",5,1,3384,0,59,5,1038.0016666666668,4,3600,0,3151695,3686400,786432,,true,,,
18,A,basic,straight,,,0.10.0,993a4588,2048,32768,512,9,4096,97,0,"0,0,0,1,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,7,7,7,7,7,7,7,7,7,5,5,5,5,5,5,5,5,5,0,0,0,0,0",20,50,0,41,63,93,2286,32768,"4,32,3",0,,,0,,14178,"4,32",2032,"6,32",92,5,139,3,8110187,3598,3557426,0,65536,1024,0,0,245,",,,65536,196608,196608,196608,196608,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,393216,393216,393216,458752,458752,458752,458752,458752,458752,458752,458752,458752,327680,327680,327680,327680,327680,327680,327680,327680,327680,,,,,",313,0,0,0,0,0,0,0,6,"0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0",",,0,9858,24494,47356,47877,48399,48921,49432,49874,50287,50698,51105,51509,51935,52333,52728,53120,53509,53844,54152,54458,54901,55885,55844,55776,55407,55275,55277,55426,56121,56517,64361,64866,66127,66916,68004,69335,70912,72308,73933,75440,77107,78885,80461,82288,83927,85704,86089,80817,80817,80796,80817,80817,80817,80796,80817,80851,,,,,",5,1,13153,0,2,5,1271.158888888889,4,3600,0,3442964,3686400,196608,,false,,,
18,A,basic,distributed,,,0.10.0,059b7067,2048,32768,512,9,4096,95,0,"0,0,0,7,9,10,11,13,14,15,16,17,17,18,18,18,18,18,18,16,16,14,13,10,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,10,13,15,16,18,19,19,19,19,19,18,16,15,16,15,14,8,12,10,8,4",25,50,0,63,6,88,2471,32768,"4,32,3",0,,,0,,4788,"4,32",2590,"61,34",2110,1,96,5,547100,3592,1073551,2404539,65536,1024,0,0,444,",,,458752,589824,655360,720896,851968,917504,983040,1048576,557056,557056,589824,589824,589824,589824,589824,589824,524288,524288,458752,425984,327680,262144,262144,262144,262144,262144,262144,262144,262144,262144,262144,262144,262144,262144,262144,262144,262144,262144,262144,262144,218453,425984,491520,524288,589824,622592,622592,622592,622592,1245184,1179648,1048576,983040,1048576,983040,917504,262144,786432,655360,524288,262144",808,2587,0,0,2587,0,0,0,11,"0,0,0,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,1,1,1,1",",,,143537,133481,159085,177349,196791,229201,248600,268576,288397,315655,337945,357654,379320,399154,427492,452070,458854,452872,495347,576234,603436,605440,605420,605385,605385,605440,605385,605420,605440,605739,605440,605420,605440,605440,605385,605440,605473,605440,605420,605440,588120,511424,472218,441290,421055,403208,384930,350444,335508,321598,286516,272839,256950,232384,242162,221694,212169,162730,141448,118873,83165",5,1,3764,0,59,5,1040.8727777777779,4,3600,0,3252707,3686400,720896,,true,,,
18,A,basic,detour,,,0.10.0,0cbb3613,2048,32768,512,9,4096,93,0,"0,0,0,7,9,10,12,12,14,14,15,15,15,15,16,15,16,16,15,14,13,12,10,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7,9,10,12,14,16,16,16,17,16,16,17,16,16,16,15,14,8,12,10,10,5",32,50,0,63,6,85,2568,32768,"4,32,3",0,,,0,,4408,"4,32",3253,"61,34",2154,1,76,7,217961,3588,0,3434807,65536,1024,0,0,555,",,,458752,589824,655360,786432,786432,917504,917504,983040,983040,983040,983040,1048576,983040,1048576,1048576,983040,917504,851968,786432,655360,458752,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,229376,589824,655360,786432,917504,1048576,1048576,1048576,1114112,1048576,1048576,1114112,1048576,1048576,1048576,983040,917504,262144,786432,655360,655360,327680",741,8287,0,0,8287,0,0,0,14,"0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1",",,0,132879,142657,161244,174510,191308,223101,229092,222258,226449,249907,250985,234392,235452,258986,262271,242476,219432,206486,188992,147204,108389,104489,104402,104288,104109,104004,103907,103862,103810,102590,103707,103652,103600,103547,103494,103449,103397,103328,103283,115384,156663,179871,205159,236370,247284,263933,278876,258988,264762,276875,256698,265598,276688,256295,255268,239097,214776,172007,155370,135261,101518",5,1,3384,0,59,5,1038.0016666666668,4,3600,0,3151695,3686400,786432,,true,,,
19,A,basic,straight,,,0.10.0,993a4588,2048,32768,512,63,4096,97,0,"0,0,0,1,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,7,7,7,7,7,7,7,7,7,5,5,5,5,5,5,5,5,5,0,0,0,0,0",20,0,0,41,63,93,2286,32768,"4,32,3",0,,,0,,14178,"4,32",2032,"6,32",92,5,139,3,8110187,3598,3557426,0,65536,1024,0,0,245,",,,65536,196608,196608,196608,196608,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,393216,393216,393216,458752,458752,458752,458752,458752,458752,458752,458752,458752,327680,327680,327680,327680,327680,327680,327680,327680,327680,,,,,",313,0,0,0,0,0,0,0,6,"0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0",",,0,9858,24494,47356,47877,48399,48921,49432,49874,50287,50698,51105,51509,51935,52333,52728,53120,53509,53844,54152,54458,54901,55885,55844,55776,55407,55275,55277,55426,56121,56517,64361,64866,66127,66916,68004,69335,70912,72308,73933,75440,77107,78885,80461,82288,83927,85704,86089,80817,80817,80796,80817,80817,80817,80796,80817,80851,,,,,",5,1,13153,0,2,5,1271.158888888889,4,3600,0,3442964,3686400,196608,,false,,,
19,A,basic,distributed,,,0.10.0,77e422d8,2048,32768,512,63,4096,95,0,"0,0,0,7,9,10,11,13,14,15,16,17,17,18,18,18,18,18,18,16,16,14,13,10,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,10,13,15,16,18,19,19,19,19,19,18,16,15,16,15,14,8,12,10,8,4",25,0,0,63,6,88,2471,32768,"4,32,3",0,,,0,,4788,"4,32",2590,"61,34",2047,1,96,5,547100,3592,1073551,2404539,65536,1024,0,0,444,",,,458752,589824,655360,720896,851968,917504,983040,1048576,557056,557056,589824,589824,589824,589824,589824,589824,524288,524288,458752,425984,327680,262144,262144,262144,262144,262144,262144,262144,262144,262144,262144,262144,262144,262144,262144,262144,262144,262144,262144,262144,218453,425984,491520,524288,589824,622592,622592,622592,622592,1245184,1179648,1048576,983040,1048576,983040,917504,262144,786432,655360,524288,262144",809,2588,0,0,2588,0,0,0,11,"0,0,0,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,1,1,1,1",",,,143537,133481,159085,177349,196791,229201,248600,268576,288397,315655,337945,357654,379320,399154,427492,452070,458854,452872,495347,576234,603436,605440,605420,605385,605385,605440,605385,605420,605440,605473,605440,605420,605440,605440,605385,605440,605473,605440,605420,605440,588120,511424,472218,441290,421055,403208,384930,350444,335508,321598,286532,272839,256949,232387,242135,221715,212259,162731,141444,118873,83165",5,1,3764,0,59,5,1040.8727777777779,4,3600,0,3252689,3686400,720896,,true,,,
19,A,basic,detour,,,0.10.0,234eea7d,2048,32768,512,63,4096,93,0,"0,0,0,7,9,10,12,12,14,14,15,15,15,15,16,15,16,16,15,14,13,12,10,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7,9,10,12,14,16,16,16,17,16,16,17,16,16,16,15,14,8,12,10,10,5",32,0,0,63,6,85,2568,32768,"4,32,3",0,,,0,,4408,"4,32",3253,"61,34",2081,1,76,7,217961,3588,0,3434807,65536,1024,0,0,555,",,,458752,589824,655360,786432,786432,917504,917504,983040,983040,983040,983040,1048576,983040,1048576,1048576,983040,917504,851968,786432,655360,458752,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,229376,589824,655360,786432,917504,1048576,1048576,1048576,1114112,1048576,1048576,1114112,1048576,1048576,1048576,983040,917504,262144,786432,655360,655360,327680",743,8290,0,0,8290,0,0,0,14,"0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1",",,0,132879,142657,161244,174510,191308,223101,229092,222258,226449,249907,250985,234392,235452,258986,262271,242476,219432,206486,188992,147204,108389,104489,104402,104288,104109,104004,103907,103862,103810,103757,103707,103652,103600,103547,103494,103449,103397,103328,103283,115384,156663,179871,205159,236370,247300,263937,278905,259025,264749,276885,256664,265604,276721,256297,255255,239103,214716,172019,155357,135297,101562",5,1,3384,0,59,5,1038.0016666666668,4,3600,0,3151630,3686400,786432,,true,,,
20,A,basic,straight,,,0.10.0,e771abdb,4096,32768,512,1,4096,71,0,"0,0,0,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,8,9,9,9,9,9,9,9,9,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0",579,58,0,22,63,46,-1,32768,"4,32,7",0,,,0,,57906,"31,32",57906,"31,32",3598,22,3598,29,588109338,163414,1787674,0,65536,1024,0,0,2143,",,,65536,196608,196608,196608,196608,196608,196608,196608,196608,196608,196608,196608,196608,196608,196608,196608,196608,196608,393216,524288,589824,589824,589824,589824,589824,589824,589824,589824,589824,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,,,,,",348,0,0,0,0,0,0,0,53,"0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0",",,0,9858,22651,47314,47750,48188,48617,49041,49462,49879,50305,50722,51073,51398,51720,52040,52358,52675,70038,102926,110382,113219,111716,108076,104664,103407,102678,102073,102128,101532,0,13035,17421,20743,23129,25239,27946,29820,31278,32987,34494,35921,37514,39934,43345,45157,46670,46882,45652,45833,46013,46192,46370,46610,46787,46963,47140,,,,,",5,1,15733,27,27,5,1270.0908333333334,4,3600,0,1730949,3686400,196608,,true,,,
20,A,basic,distributed,,,0.10.0,ffc7e5d7,4096,32768,512,1,4096,94,0,"0,0,0,6,9,10,11,13,14,15,16,17,17,18,17,17,18,18,18,16,15,14,12,8,8,8,8,8,8,8,10,12,6,6,6,6,6,6,6,8,8,8,8,10,13,14,16,18,19,19,19,18,19,18,16,15,16,15,14,8,12,10,8,4",29,58,0,63,6,87,2481,32768,"4,32,13",0,,,0,,4912,"4,32",2986,"61,34",1456,1,79,6,676957,3593,1025455,2445787,65536,1024,0,0,456,",,,196608,589824,655360,720896,851968,917504,983040,1048576,557056,557056,589824,557056,557056,589824,589824,589824,524288,491520,458752,393216,262144,262144,262144,262144,262144,262144,262144,327680,393216,196608,196608,196608,196608,196608,196608,196608,262144,262144,262144,262144,218453,425984,458752,524288,589824,622592,622592,622592,589824,1245184,1179648,1048576,983040,1048576,983040,917504,262144,786432,655360,524288,262144",805,1346,0,0,1346,0,0,0,11,"0,0,0,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,1,1,1,1",",,,143144,126683,154799,174005,193594,225740,245367,265137,284550,311800,333736,352524,373588,392926,420799,444869,451035,442710,486067,571392,597635,599290,599340,599315,599352,599315,601064,664937,629895,608300,610372,610379,610037,609957,610014,609994,610039,610008,610042,609998,594158,518239,478993,445883,424581,404532,387680,353438,337536,323462,289200,275515,258073,233422,243720,223073,220730,159195,136304,111882,73130",5,1,3888,0,59,5,1035.8655555555556,4,3600,0,3243027,3686400,720896,,false,,,
20,A,basic,detour,,,0.10.0,f9afb0ee,4096,32768,512,1,4096,93,0,"0,0,0,7,9,10,10,12,13,14,14,15,15,15,15,15,15,15,15,14,13,11,10,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,9,10,12,14,15,16,16,16,16,16,17,16,16,16,15,14,8,12,10,9,4",36,58,0,63,6,85,2567,32768,"4,32,15",0,,,0,,4496,"4,32",3666,"60,34",1852,1,78,7,400499,6287,0,3436784,65536,1024,0,0,554,",,,458752,589824,655360,655360,786432,851968,917504,917504,983040,983040,983040,983040,983040,983040,983040,983040,917504,851968,720896,655360,458752,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,196608,589824,655360,786432,917504,983040,1048576,1048576,1048576,1048576,1048576,1114112,1048576,1048576,1048576,983040,917504,262144,786432,655360,589824,262144",727,8045,0,0,8045,0,0,0,14,"0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1",",,0,138424,136696,157464,170194,185666,216864,223295,217992,221873,246125,246431,229405,230491,255161,256876,237879,216523,204010,184791,143407,108355,105197,105033,104903,104809,104714,104620,104538,104437,103382,104246,104132,104055,103960,103906,103844,103806,103762,103725,112671,154139,179296,204082,234945,245044,258545,274783,255084,259959,272941,253205,261984,273981,254592,255698,239739,224785,167870,149426,124923,88809",5,1,3472,0,58,5,1033.9916666666666,4,3600,0,3152309,3686400,655360,,true,,,
21,A,basic,straight,,,0.10.0,8c22968e,4096,32768,512,3,4096,98,0,"0,0,0,1,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,6,7,7,7,7,7,7,5,5,5,5,5,5,5,5,5,0,0,0,0,0",20,56,0,44,63,93,2288,32768,"4,32,7",0,,,0,,16758,"4,32",2040,"6,32",71,6,157,2,10408938,3598,3554793,0,65536,1024,0,0,247,",,,65536,196608,196608,196608,196608,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,196608,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,393216,458752,458752,458752,458752,458752,458752,327680,327680,327680,327680,327680,327680,327680,327680,327680,,,,,",311,0,0,0,0,0,0,0,6,"0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0",",,0,9858,22651,47314,47750,48188,48617,49041,49462,49879,50305,50722,51073,51398,51720,52040,52358,52675,52989,53302,53612,53921,54687,54557,54252,53717,53511,53244,53307,54024,49380,57039,57500,58673,59689,60724,62410,63874,65231,67342,68726,70837,72660,74322,76371,77843,79785,80111,75818,75814,75805,75814,75809,75814,75818,75814,75805,,,,,",5,1,15733,0,2,5,1270.0908333333334,4,3600,0,3441044,3686400,196608,,false,,,
21,A,basic,distributed,,,0.10.0,9f1a5755,4096,32768,512,3,4096,95,0,"0,0,0,6,9,10,11,13,14,15,16,17,17,18,17,17,18,18,18,16,15,14,12,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,10,13,14,16,18,19,19,19,18,19,18,16,15,16,15,14,8,12,10,8,4",29,56,0,63,6,88,2474,32768,"4,32,13",0,,,0,,4912,"4,32",2983,"61,34",2085,1,79,5,676957,3593,1031774,2445787,65536,1024,0,0,449,",,,196608,589824,655360,720896,851968,917504,983040,1048576,557056,557056,589824,557056,557056,589824,589824,589824,524288,491520,458752,393216,262144,262144,262144,262144,262144,262144,262144,262144,262144,262144,262144,262144,262144,262144,262144,262144,262144,262144,262144,262144,218453,425984,458752,524288,589824,622592,622592,622592,589824,1245184,1179648,1048576,983040,1048576,983040,917504,262144,786432,655360,524288,262144",799,1155,0,0,1155,0,0,0,11,"0,0,0,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,1,1,1,1",",,,143144,126683,154799,174005,193594,225740,245367,265137,284550,311800,333736,352524,373588,392926,420799,444869,451035,442710,486067,571392,597635,599290,599340,599315,599352,599315,599340,599290,599375,598838,599315,599315,599375,599290,599340,599315,599352,599315,599340,599290,583643,508829,470435,438443,417675,398229,381747,347492,332120,318498,284091,270608,254808,229693,240648,221385,219928,159179,136319,111905,73110",5,1,3888,0,59,5,1035.8655555555556,4,3600,0,3249654,3686400,720896,,true,,,
21,A,basic,detour,,,0.10.0,f9afb0ee,4096,32768,512,3,4096,93,0,"0,0,0,7,9,10,10,12,13,14,14,15,15,15,15,15,15,15,15,14,13,11,10,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,9,10,12,14,15,16,16,16,16,16,17,16,16,16,15,14,8,12,10,9,4",36,56,0,63,6,85,2567,32768,"4,32,15",0,,,0,,4496,"4,32",3666,"60,34",1852,1,78,7,400499,6287,0,3436784,65536,1024,0,0,554,",,,458752,589824,655360,655360,786432,851968,917504,917504,983040,983040,983040,983040,983040,983040,983040,983040,917504,851968,720896,655360,458752,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,196608,589824,655360,786432,917504,983040,1048576,1048576,1048576,1048576,1048576,1114112,1048576,1048576,1048576,983040,917504,262144,786432,655360,589824,262144",727,8045,0,0,8045,0,0,0,14,"0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1",",,0,138424,136696,157464,170194,185666,216864,223295,217992,221873,246125,246431,229405,230491,255161,256876,237879,216523,204010,184791,143407,108355,105197,105033,104903,104809,104714,104620,104538,104437,103382,104246,104132,104055,103960,103906,103844,103806,103762,103725,112671,154139,179296,204082,234945,245044,258545,274783,255084,259959,272941,253205,261984,273981,254592,255698,239739,224785,167870,149426,124923,88809",5,1,3472,0,58,5,1033.9916666666666,4,3600,0,3152309,3686400,655360,,true,,,
22,A,basic,straight,,,0.10.0,54ee05d4,4096,32768,512,9,4096,98,0,"0,0,0,1,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,7,7,7,7,7,7,7,5,5,5,5,5,5,5,5,5,0,0,0,0,0",20,50,0,43,63,93,2288,32768,"4,32,7",0,,,0,,16758,"4,32",2040,"6,32",71,6,157,2,10408938,3598,3554931,0,65536,1024,0,0,248,",,,65536,196608,196608,196608,196608,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,327680,393216,393216,458752,458752,458752,458752,458752,458752,458752,327680,327680,327680,327680,327680,327680,327680,327680,327680,,,,,",313,0,0,0,0,0,0,0,6,"0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0",",,0,9858,22651,47314,47750,48188,48617,49041,49462,49879,50305,50722,51073,51398,51720,52040,52358,52675,52989,53302,53612,53921,54687,54557,54252,53717,53511,53244,53307,53527,53857,60964,61522,62248,63136,64152,65310,66903,68196,70005,71348,73224,74584,76475,77862,79747,81658,81968,77337,77314,77359,77322,77318,77320,77318,77322,77363,,,,,",5,1,15733,0,2,5,1270.0908333333334,4,3600,0,3440858,3686400,196608,,false,,,
